ids,date,domain
4120,Monday,prod.ftl.netflix.com
4120,Thursday,google.com
4120,Thursday,settings-win.data.microsoft.com
4120,Wednesday,ichnaea.netflix.com
4120,Thursday,ftl.netflix.com
4120,Monday,google.com
4120,Friday,www.google.com
4120,Monday,data.microsoft.com
4120,Sunday,events.data.microsoft.com
4120,Friday,ftl.netflix.com
4120,Saturday,events.data.microsoft.com
4120,Monday,api-global.netflix.com
4120,Monday,microsoft.com
4120,Thursday,ftl.netflix.com
4121,Thursday,google.com
4121,Thursday,data.microsoft.com
4121,Saturday,partner.netflix.net
4121,Friday,www.google.com
4121,Monday,netflix.com
4121,Thursday,ctldl.windowsupdate.com
4121,Saturday,microsoftonline.com
4121,Sunday,www.google.com
4121,Monday,windowsupdate.com
4121,Tuesday,ctldl.windowsupdate.com
4121,Saturday,prod.ftl.netflix.com
4121,Thursday,live.com
4121,Thursday,preapp.prod.partner.netflix.net
4121,Monday,events.data.microsoft.com
4121,Tuesday,api-global.netflix.com
4121,Thursday,prod.partner.netflix.net
4121,Sunday,live.com
4122,Tuesday,events.data.microsoft.com
4122,Friday,events.data.microsoft.com
4122,Thursday,events.data.microsoft.com
4122,Tuesday,windowsupdate.com
4122,Thursday,windowsupdate.com
4122,Thursday,windowsupdate.com
4122,Friday,netflix.net
4122,Monday,google.com
4122,Thursday,windowsupdate.com
4122,Tuesday,microsoft.com
4122,Saturday,google.com
4122,Tuesday,data.microsoft.com
4123,Monday,prod.ftl.netflix.com
4123,Monday,ichnaea.netflix.com
4124,Monday,prod.ftl.netflix.com
4124,Wednesday,microsoft.com
4124,Tuesday,windowsupdate.com
4124,Tuesday,prod.ftl.netflix.com
4124,Wednesday,www.google.com
4124,Wednesday,google.com
4124,Friday,netflix.net
4124,Saturday,microsoftonline.com
4124,Monday,ftl.netflix.com
4124,Wednesday,ftl.netflix.com
4124,Saturday,google.com
4125,Monday,www.google.com
4125,Monday,microsoft.com
4125,Tuesday,microsoft.com
4125,Sunday,microsoft.com
4125,Friday,windowsupdate.com
4125,Tuesday,data.microsoft.com
4125,Tuesday,microsoft.com
4125,Thursday,netflix.com
4125,Monday,ctldl.windowsupdate.com
4125,Thursday,settings-win.data.microsoft.com
4125,Wednesday,windowsupdate.com
4125,Sunday,ftl.netflix.com
4125,Monday,netflix.com
4125,Sunday,www.google.com
4125,Wednesday,google.com
4125,Friday,preapp.prod.partner.netflix.net
4125,Thursday,api-global.netflix.com
4125,Tuesday,microsoftonline.com
4125,Thursday,partner.netflix.net
4125,Wednesday,google.com
4125,Wednesday,windowsupdate.com
4126,Friday,api-global.netflix.com
4126,Thursday,data.microsoft.com
4126,Saturday,microsoft.com
4126,Sunday,live.com
4126,Monday,api-global.netflix.com
4127,Friday,prod.ftl.netflix.com
4127,Saturday,api-global.netflix.com
4127,Monday,microsoft.com
4127,Monday,microsoftonline.com
4127,Tuesday,ctldl.windowsupdate.com
4127,Tuesday,events.data.microsoft.com
4127,Thursday,ftl.netflix.com
4127,Monday,ftl.netflix.com
4127,Thursday,api-global.netflix.com
4127,Thursday,microsoft.com
4127,Monday,partner.netflix.net
4127,Monday,ftl.netflix.com
4127,Thursday,netflix.com
4127,Friday,netflix.com
4127,Wednesday,microsoft.com
4127,Thursday,ftl.netflix.com
4127,Monday,netflix.net
4127,Tuesday,www.google.com
4127,Tuesday,events.data.microsoft.com
4128,Tuesday,settings-win.data.microsoft.com
4128,Wednesday,api-global.netflix.com
4128,Saturday,prod.ftl.netflix.com
4128,Wednesday,api-global.netflix.com
4128,Wednesday,windowsupdate.com
4128,Monday,netflix.com
4128,Friday,google.com
4128,Friday,prod.ftl.netflix.com
4128,Saturday,windowsupdate.com
4128,Thursday,events.data.microsoft.com
4130,Sunday,events.data.microsoft.com
4130,Wednesday,www.google.com
4130,Saturday,live.com
4130,Wednesday,google.com
4130,Wednesday,ftl.netflix.com
4131,Tuesday,data.microsoft.com
4131,Wednesday,safebrowsing.googleapis.com
4131,Monday,events.data.microsoft.com
4131,Friday,events.data.microsoft.com
4131,Monday,live.com
4131,Friday,windowsupdate.com
4131,Tuesday,api-global.netflix.com
4131,Tuesday,data.microsoft.com
4133,Thursday,api-global.netflix.com
4133,Tuesday,ftl.netflix.com
4133,Thursday,prod.ftl.netflix.com
4133,Tuesday,microsoft.com
4133,Monday,settings-win.data.microsoft.com
4133,Sunday,prod.ftl.netflix.com
4133,Monday,microsoftonline.com
4133,Wednesday,windowsupdate.com
4133,Friday,data.microsoft.com
4133,Saturday,netflix.com
4133,Thursday,netflix.com
4133,Friday,google.com
4135,Sunday,ichnaea.netflix.com
4135,Wednesday,netflix.com
4135,Monday,live.com
4137,Monday,preapp.prod.partner.netflix.net
4138,Thursday,prod.ftl.netflix.com
4138,Tuesday,safebrowsing.googleapis.com
4139,Friday,www.google.com
4139,Tuesday,api-global.netflix.com
4139,Wednesday,windowsupdate.com
4139,Monday,events.data.microsoft.com
4139,Wednesday,microsoft.com
4139,Wednesday,api-global.netflix.com
4139,Wednesday,microsoft.com
4139,Wednesday,www.google.com
4139,Monday,windowsupdate.com
4139,Sunday,api-global.netflix.com
4139,Saturday,www.google.com
4139,Saturday,events.data.microsoft.com
4139,Thursday,events.data.microsoft.com
4139,Tuesday,ftl.netflix.com
4139,Thursday,data.microsoft.com
4139,Monday,netflix.com
4139,Wednesday,data.microsoft.com
4139,Sunday,api-global.netflix.com
4139,Tuesday,api-global.netflix.com
4140,Wednesday,prod.ftl.netflix.com
4140,Friday,netflix.com
4140,Tuesday,api-global.netflix.com
4140,Thursday,data.microsoft.com
4140,Monday,api-global.netflix.com
4140,Saturday,microsoft.com
4140,Thursday,ichnaea.netflix.com
4140,Monday,windowsupdate.com
4140,Monday,data.microsoft.com
4140,Thursday,prod.ftl.netflix.com
4140,Thursday,prod.ftl.netflix.com
4140,Tuesday,data.microsoft.com
4140,Thursday,google.com
4140,Monday,google.com
4140,Thursday,preapp.prod.partner.netflix.net
4140,Tuesday,windowsupdate.com
4140,Tuesday,google.com
4140,Thursday,netflix.com
4140,Monday,www.google.com
4140,Monday,ftl.netflix.com
4140,Monday,ichnaea.netflix.com
4140,Wednesday,netflix.com
4140,Monday,windowsupdate.com
4140,Wednesday,microsoft.com
4140,Monday,microsoft.com
4140,Wednesday,windowsupdate.com
4141,Wednesday,api-global.netflix.com
4142,Tuesday,netflix.com
4142,Tuesday,live.com
4142,Thursday,ftl.netflix.com
4142,Wednesday,ftl.netflix.com
4142,Monday,ctldl.windowsupdate.com
4142,Thursday,ftl.netflix.com
4142,Thursday,windowsupdate.com
4142,Monday,prod.ftl.netflix.com
4142,Wednesday,ichnaea.netflix.com
4142,Saturday,www.google.com
4142,Monday,ichnaea.netflix.com
4142,Thursday,ctldl.windowsupdate.com
4142,Monday,events.data.microsoft.com
4143,Wednesday,data.microsoft.com
4143,Thursday,safebrowsing.googleapis.com
4143,Monday,ctldl.windowsupdate.com
4143,Tuesday,api-global.netflix.com
4143,Wednesday,api-global.netflix.com
4143,Tuesday,data.microsoft.com
4143,Wednesday,microsoft.com
4143,Tuesday,prod.ftl.netflix.com
4143,Sunday,ctldl.windowsupdate.com
4143,Wednesday,windowsupdate.com
4143,Saturday,ftl.netflix.com
4143,Tuesday,microsoft.com
4143,Monday,ftl.netflix.com
4143,Wednesday,data.microsoft.com
4143,Wednesday,google.com
4143,Wednesday,data.microsoft.com
4143,Wednesday,events.data.microsoft.com
4143,Wednesday,www.google.com
4143,Sunday,api-global.netflix.com
4143,Thursday,microsoft.com
4143,Friday,windowsupdate.com
4143,Wednesday,windowsupdate.com
4143,Friday,windowsupdate.com
4143,Saturday,prod.partner.netflix.net
4143,Friday,partner.netflix.net
4143,Tuesday,events.data.microsoft.com
4143,Wednesday,live.com
4144,Tuesday,api-global.netflix.com
4144,Wednesday,windowsupdate.com
4144,Tuesday,events.data.microsoft.com
4144,Thursday,safebrowsing.googleapis.com
4144,Saturday,events.data.microsoft.com
4144,Wednesday,settings-win.data.microsoft.com
4144,Thursday,windowsupdate.com
4144,Monday,microsoft.com
4144,Friday,events.data.microsoft.com
4144,Thursday,windowsupdate.com
4144,Saturday,ftl.netflix.com
4144,Friday,netflix.com
4144,Wednesday,microsoft.com
4144,Friday,safebrowsing.googleapis.com
4144,Friday,microsoft.com
4144,Wednesday,netflix.net
4144,Sunday,prod.ftl.netflix.com
4144,Friday,windowsupdate.com
4144,Friday,data.microsoft.com
4144,Wednesday,api-global.netflix.com
4144,Friday,windowsupdate.com
4144,Wednesday,prod.ftl.netflix.com
4144,Sunday,preapp.prod.partner.netflix.net
4144,Monday,partner.netflix.net
4144,Friday,prod.ftl.netflix.com
4144,Friday,google.com
4144,Tuesday,api-global.netflix.com
4144,Friday,google.com
4144,Tuesday,microsoft.com
4144,Sunday,prod.ftl.netflix.com
4144,Thursday,netflix.com
4144,Thursday,google.com
4144,Saturday,ctldl.windowsupdate.com
4144,Tuesday,preapp.prod.partner.netflix.net
4144,Wednesday,www.google.com
4144,Saturday,events.data.microsoft.com
4144,Thursday,microsoft.com
4144,Wednesday,ichnaea.netflix.com
4144,Wednesday,api-global.netflix.com
4144,Wednesday,api-global.netflix.com
4144,Friday,ftl.netflix.com
4144,Wednesday,api-global.netflix.com
4144,Saturday,microsoftonline.com
4144,Saturday,www.google.com
4144,Saturday,www.google.com
4144,Monday,google.com
4144,Tuesday,prod.ftl.netflix.com
4144,Sunday,data.microsoft.com
4144,Friday,api-global.netflix.com
4144,Wednesday,netflix.com
4144,Thursday,prod.ftl.netflix.com
4144,Thursday,api-global.netflix.com
4144,Tuesday,prod.ftl.netflix.com
4144,Thursday,netflix.com
4144,Friday,data.microsoft.com
4144,Sunday,ftl.netflix.com
4144,Monday,windowsupdate.com
4144,Sunday,events.data.microsoft.com
4144,Thursday,netflix.com
4144,Wednesday,events.data.microsoft.com
4144,Thursday,prod.ftl.netflix.com
4144,Tuesday,netflix.com
4144,Monday,preapp.prod.partner.netflix.net
4144,Friday,events.data.microsoft.com
4144,Monday,windowsupdate.com
4144,Saturday,prod.ftl.netflix.com
4144,Tuesday,windowsupdate.com
4144,Sunday,prod.ftl.netflix.com
4144,Sunday,netflix.com
4144,Sunday,prod.ftl.netflix.com
4144,Monday,windowsupdate.com
4144,Friday,events.data.microsoft.com
4144,Friday,netflix.com
4144,Wednesday,netflix.net
4144,Monday,data.microsoft.com
4144,Tuesday,data.microsoft.com
4144,Friday,prod.partner.netflix.net
4144,Wednesday,windowsupdate.com
4145,Monday,microsoft.com
4145,Saturday,events.data.microsoft.com
4145,Wednesday,data.microsoft.com
4145,Wednesday,google.com
4145,Wednesday,api-global.netflix.com
4145,Tuesday,safebrowsing.googleapis.com
4145,Sunday,microsoft.com
4145,Wednesday,data.microsoft.com
4145,Monday,settings-win.data.microsoft.com
4145,Monday,microsoftonline.com
4145,Friday,prod.partner.netflix.net
4145,Sunday,prod.ftl.netflix.com
4145,Tuesday,ichnaea.netflix.com
4145,Monday,prod.ftl.netflix.com
4146,Tuesday,api-global.netflix.com
4146,Sunday,ftl.netflix.com
4146,Sunday,netflix.com
4146,Tuesday,data.microsoft.com
4147,Tuesday,ftl.netflix.com
4147,Sunday,events.data.microsoft.com
4147,Monday,microsoft.com
4147,Tuesday,ftl.netflix.com
4147,Thursday,netflix.com
4147,Sunday,microsoft.com
4147,Friday,ftl.netflix.com
4147,Sunday,events.data.microsoft.com
4147,Tuesday,events.data.microsoft.com
4147,Thursday,events.data.microsoft.com
4147,Monday,windowsupdate.com
4147,Monday,data.microsoft.com
4147,Friday,ftl.netflix.com
4147,Friday,ftl.netflix.com
4147,Friday,microsoft.com
4147,Friday,google.com
4147,Tuesday,events.data.microsoft.com
4148,Saturday,api-global.netflix.com
4148,Friday,events.data.microsoft.com
4148,Monday,windowsupdate.com
4148,Sunday,microsoftonline.com
4148,Friday,safebrowsing.googleapis.com
4148,Monday,settings-win.data.microsoft.com
4148,Sunday,api-global.netflix.com
4148,Tuesday,data.microsoft.com
4148,Monday,data.microsoft.com
4148,Sunday,api-global.netflix.com
4148,Saturday,microsoft.com
4148,Friday,google.com
4148,Friday,prod.ftl.netflix.com
4148,Sunday,ftl.netflix.com
4148,Tuesday,ftl.netflix.com
4148,Friday,api-global.netflix.com
4148,Friday,google.com
4148,Monday,events.data.microsoft.com
4148,Wednesday,ftl.netflix.com
4148,Thursday,windowsupdate.com
4148,Sunday,events.data.microsoft.com
4148,Wednesday,ftl.netflix.com
4148,Saturday,partner.netflix.net
4149,Friday,safebrowsing.googleapis.com
4149,Monday,ichnaea.netflix.com
4149,Wednesday,settings-win.data.microsoft.com
4149,Friday,prod.ftl.netflix.com
4150,Thursday,events.data.microsoft.com
4150,Saturday,netflix.com
4151,Saturday,netflix.com
4151,Thursday,ichnaea.netflix.com
4151,Monday,windowsupdate.com
4151,Tuesday,windowsupdate.com
4151,Sunday,google.com
4151,Thursday,data.microsoft.com
4151,Friday,www.google.com
4151,Friday,windowsupdate.com
4151,Saturday,settings-win.data.microsoft.com
4151,Saturday,netflix.com
4151,Wednesday,netflix.com
4151,Wednesday,netflix.com
4151,Friday,data.microsoft.com
4151,Friday,prod.ftl.netflix.com
4151,Wednesday,microsoft.com
4151,Tuesday,google.com
4151,Tuesday,prod.ftl.netflix.com
4152,Friday,www.google.com
4152,Sunday,events.data.microsoft.com
4152,Friday,google.com
4152,Sunday,prod.ftl.netflix.com
4152,Monday,partner.netflix.net
4152,Thursday,prod.ftl.netflix.com
4152,Wednesday,events.data.microsoft.com
4152,Monday,google.com
4152,Sunday,partner.netflix.net
4152,Wednesday,windowsupdate.com
4152,Wednesday,data.microsoft.com
4152,Friday,microsoft.com
4152,Monday,api-global.netflix.com
4152,Monday,google.com
4153,Friday,windowsupdate.com
4154,Tuesday,windowsupdate.com
4154,Sunday,preapp.prod.partner.netflix.net
4154,Tuesday,google.com
4154,Monday,windowsupdate.com
4154,Wednesday,api-global.netflix.com
4154,Wednesday,ftl.netflix.com
4154,Friday,www.google.com
4154,Thursday,windowsupdate.com
4155,Friday,netflix.net
4156,Monday,microsoft.com
4156,Monday,google.com
4156,Thursday,events.data.microsoft.com
4156,Monday,settings-win.data.microsoft.com
4156,Wednesday,events.data.microsoft.com
4156,Monday,netflix.com
4156,Monday,windowsupdate.com
4156,Monday,windowsupdate.com
4156,Saturday,windowsupdate.com
4156,Friday,partner.netflix.net
4156,Tuesday,prod.ftl.netflix.com
4156,Thursday,prod.ftl.netflix.com
4156,Tuesday,events.data.microsoft.com
4156,Monday,api-global.netflix.com
4156,Monday,ctldl.windowsupdate.com
4156,Tuesday,live.com
4156,Sunday,www.google.com
4156,Sunday,data.microsoft.com
4157,Friday,data.microsoft.com
4157,Friday,prod.ftl.netflix.com
4157,Monday,www.google.com
4157,Monday,windowsupdate.com
4157,Monday,api-global.netflix.com
4157,Friday,google.com
4157,Saturday,microsoft.com
4157,Saturday,www.google.com
4157,Tuesday,windowsupdate.com
4157,Tuesday,windowsupdate.com
4157,Thursday,events.data.microsoft.com
4158,Wednesday,microsoft.com
4158,Friday,netflix.net
4158,Friday,microsoft.com
4158,Friday,api-global.netflix.com
4158,Tuesday,google.com
4158,Thursday,ftl.netflix.com
4158,Monday,google.com
4158,Monday,netflix.com
4158,Friday,netflix.com
4158,Thursday,ftl.netflix.com
4158,Friday,safebrowsing.googleapis.com
4158,Thursday,microsoft.com
4158,Thursday,data.microsoft.com
4158,Tuesday,google.com
4158,Friday,api-global.netflix.com
4158,Friday,prod.ftl.netflix.com
4158,Thursday,google.com
4158,Friday,settings-win.data.microsoft.com
4158,Sunday,ftl.netflix.com
4158,Saturday,netflix.com
4158,Friday,netflix.net
4158,Thursday,ctldl.windowsupdate.com
4158,Wednesday,netflix.com
4158,Monday,microsoft.com
4158,Friday,google.com
4158,Thursday,ftl.netflix.com
4158,Tuesday,api-global.netflix.com
4158,Thursday,netflix.net
4158,Thursday,ftl.netflix.com
4158,Wednesday,settings-win.data.microsoft.com
4158,Friday,ftl.netflix.com
4158,Sunday,partner.netflix.net
4158,Tuesday,microsoft.com
4158,Tuesday,netflix.net
4158,Monday,google.com
4158,Tuesday,api-global.netflix.com
4158,Tuesday,prod.ftl.netflix.com
4159,Saturday,ichnaea.netflix.com
4159,Tuesday,google.com
4159,Friday,safebrowsing.googleapis.com
4159,Saturday,prod.ftl.netflix.com
4159,Tuesday,windowsupdate.com
4159,Monday,google.com
4159,Saturday,prod.ftl.netflix.com
4159,Wednesday,www.google.com
4159,Sunday,ctldl.windowsupdate.com
4159,Saturday,preapp.prod.partner.netflix.net
4159,Tuesday,google.com
4159,Sunday,www.google.com
4159,Monday,api-global.netflix.com
4159,Tuesday,events.data.microsoft.com
4159,Tuesday,events.data.microsoft.com
4159,Monday,api-global.netflix.com
4159,Thursday,windowsupdate.com
4159,Friday,windowsupdate.com
4159,Wednesday,events.data.microsoft.com
4159,Tuesday,events.data.microsoft.com
4159,Sunday,data.microsoft.com
4160,Wednesday,api-global.netflix.com
4160,Saturday,ftl.netflix.com
4160,Monday,netflix.com
4161,Sunday,netflix.com
4161,Saturday,google.com
4161,Wednesday,data.microsoft.com
4161,Sunday,preapp.prod.partner.netflix.net
4161,Tuesday,events.data.microsoft.com
4161,Monday,ftl.netflix.com
4162,Wednesday,safebrowsing.googleapis.com
4163,Monday,windowsupdate.com
4163,Tuesday,safebrowsing.googleapis.com
4163,Friday,www.google.com
4163,Monday,microsoft.com
4163,Tuesday,ftl.netflix.com
4163,Tuesday,google.com
4163,Tuesday,preapp.prod.partner.netflix.net
4163,Friday,api-global.netflix.com
4163,Tuesday,google.com
4163,Tuesday,www.google.com
4163,Wednesday,prod.ftl.netflix.com
4163,Thursday,netflix.com
4163,Tuesday,api-global.netflix.com
4163,Wednesday,partner.netflix.net
4163,Friday,microsoft.com
4163,Thursday,windowsupdate.com
4163,Thursday,data.microsoft.com
4163,Sunday,prod.ftl.netflix.com
4163,Monday,events.data.microsoft.com
4163,Wednesday,netflix.com
4163,Monday,netflix.com
4163,Thursday,prod.ftl.netflix.com
4163,Thursday,netflix.net
4163,Monday,data.microsoft.com
4163,Tuesday,prod.ftl.netflix.com
4163,Tuesday,netflix.net
4164,Tuesday,api-global.netflix.com
4164,Saturday,live.com
4164,Friday,ichnaea.netflix.com
4164,Sunday,data.microsoft.com
4164,Thursday,microsoft.com
4164,Saturday,www.google.com
4164,Wednesday,windowsupdate.com
4165,Friday,events.data.microsoft.com
4166,Thursday,google.com
4166,Thursday,api-global.netflix.com
4166,Friday,windowsupdate.com
4166,Thursday,windowsupdate.com
4166,Wednesday,www.google.com
4166,Monday,data.microsoft.com
4166,Thursday,windowsupdate.com
4166,Saturday,ctldl.windowsupdate.com
4166,Friday,windowsupdate.com
4166,Thursday,netflix.com
4167,Monday,windowsupdate.com
4167,Sunday,data.microsoft.com
4167,Sunday,data.microsoft.com
4167,Monday,google.com
4167,Saturday,api-global.netflix.com
4167,Tuesday,api-global.netflix.com
4167,Thursday,preapp.prod.partner.netflix.net
4167,Thursday,netflix.com
4167,Thursday,events.data.microsoft.com
4167,Saturday,ftl.netflix.com
4167,Wednesday,settings-win.data.microsoft.com
4167,Monday,microsoft.com
4167,Monday,www.google.com
4167,Wednesday,www.google.com
4167,Friday,www.google.com
4167,Wednesday,netflix.com
4167,Friday,netflix.com
4167,Tuesday,ctldl.windowsupdate.com
4167,Tuesday,settings-win.data.microsoft.com
4167,Friday,microsoft.com
4167,Friday,events.data.microsoft.com
4167,Tuesday,windowsupdate.com
4167,Monday,events.data.microsoft.com
4167,Friday,events.data.microsoft.com
4167,Saturday,microsoftonline.com
4167,Wednesday,partner.netflix.net
4167,Friday,ftl.netflix.com
4167,Friday,api-global.netflix.com
4167,Monday,google.com
4167,Friday,microsoft.com
4167,Wednesday,data.microsoft.com
4167,Thursday,microsoft.com
4168,Tuesday,ichnaea.netflix.com
4168,Wednesday,settings-win.data.microsoft.com
4168,Sunday,www.google.com
4168,Wednesday,ichnaea.netflix.com
4168,Tuesday,settings-win.data.microsoft.com
4169,Friday,netflix.com
4169,Thursday,ftl.netflix.com
4169,Tuesday,microsoft.com
4169,Wednesday,netflix.com
4170,Tuesday,microsoft.com
4171,Thursday,microsoft.com
4171,Saturday,prod.ftl.netflix.com
4171,Monday,prod.ftl.netflix.com
